Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Search,CAM46039 DOSG2CSL10,1/12/2015,1/18/2015,1,1350.96
Online Search,CAM32376 dosg2csl1,1/19/2015,1/19/2015,2,756.77
Online Search,CAM32380 dosmsncsl1,1/19/2015,1/19/2015,2,283.20
Online Shopping,CAM33953 SAWDOFG2C,1/19/2015,1/19/2015,5,6244.21
Online Shopping,CAM33966 dofg2cfeed1,1/19/2015,1/19/2015,14,9415.46
Online Search,CAM46039 DOSG2CSL10,1/19/2015,1/19/2015,1,182.91
Online Search,CAM32307 SAWDOSG2C,1/19/2015,1/20/2015,1,2091.94
Online Search,CAM32376 dosg2csl1,1/19/2015,1/20/2015,3,612.24
Online Search,CAM32380 dosmsncsl1,1/19/2015,1/20/2015,1,32.84
Online Shopping,CAM33953 SAWDOFG2C,1/19/2015,1/20/2015,2,675.90
Online Shopping,CAM33966 dofg2cfeed1,1/19/2015,1/20/2015,6,2659.52
Online Shopping,CAM33968 dofpgcfeed1,1/19/2015,1/20/2015,1,42.68
Online Shopping,CAM41242 dofbeccfeed2,1/19/2015,1/20/2015,2,1832.56
Online Search,CAM32307 SAWDOSG2C,1/19/2015,1/21/2015,1,1048.70
Online Search,CAM32376 dosg2csl1,1/19/2015,1/21/2015,1,527.88
Online Search,CAM32380 dosmsncsl1,1/19/2015,1/21/2015,3,5447.32
Online Shopping,CAM33953 SAWDOFG2C,1/19/2015,1/21/2015,3,4928.95
Online Shopping,CAM33966 dofg2cfeed1,1/19/2015,1/21/2015,7,2284.86
Online Shopping,CAM41242 dofbeccfeed2,1/19/2015,1/21/2015,1,59.30
Online Search,CAM32308 SAWDOSMSNC,1/19/2015,1/22/2015,1,414.68
Online Search,CAM32380 dosmsncsl1,1/19/2015,1/22/2015,3,4133.37
Online Shopping,CAM33953 SAWDOFG2C,1/19/2015,1/22/2015,1,475.93
Online Shopping,CAM33966 dofg2cfeed1,1/19/2015,1/22/2015,11,9792.03
Online Search,CAM32307 SAWDOSG2C,1/19/2015,1/23/2015,2,203.52
Online Search,CAM32308 SAWDOSMSNC,1/19/2015,1/23/2015,1,41.58
Online Search,CAM32376 dosg2csl1,1/19/2015,1/23/2015,1,368.18
Online Search,CAM32380 dosmsncsl1,1/19/2015,1/23/2015,1,754.22
Online Shopping,CAM33953 SAWDOFG2C,1/19/2015,1/23/2015,2,1714.16
Online Shopping,CAM33966 dofg2cfeed1,1/19/2015,1/23/2015,6,2160.04
Online Shopping,CAM33968 dofpgcfeed1,1/19/2015,1/23/2015,1,564.96
Online Search,CAM32380 dosmsncsl1,1/19/2015,1/24/2015,3,979.50
Online Shopping,CAM33953 SAWDOFG2C,1/19/2015,1/24/2015,2,3054.79
Online Shopping,CAM33966 dofg2cfeed1,1/19/2015,1/24/2015,11,9562.25
Online Search,CAM46039 DOSG2CSL10,1/19/2015,1/24/2015,1,1322.88
Online Search,CAM32307 SAWDOSG2C,1/19/2015,1/25/2015,2,1121.48
Online Search,CAM32376 dosg2csl1,1/19/2015,1/25/2015,4,1797.23
Online Search,CAM32380 dosmsncsl1,1/19/2015,1/25/2015,2,1025.22
Online Shopping,CAM33953 SAWDOFG2C,1/19/2015,1/25/2015,2,3516.82
Online Shopping,CAM33966 dofg2cfeed1,1/19/2015,1/25/2015,9,6454.83
Online Shopping,CAM33972 dofszcfeed1,1/19/2015,1/25/2015,1,24.99
Online Search,CAM32376 dosg2csl1,1/26/2015,1/26/2015,3,1573.41
Online Search,CAM32380 dosmsncsl1,1/26/2015,1/26/2015,2,4151.91
Online Shopping,CAM33953 SAWDOFG2C,1/26/2015,1/26/2015,1,107.91
Online Shopping,CAM33966 dofg2cfeed1,1/26/2015,1/26/2015,8,4177.51
Online Search,CAM32376 dosg2csl1,1/26/2015,1/27/2015,4,874.03
Online Search,CAM32380 dosmsncsl1,1/26/2015,1/27/2015,2,679.49
Online Shopping,CAM33953 SAWDOFG2C,1/26/2015,1/27/2015,1,3168.03
Online Shopping,CAM33966 dofg2cfeed1,1/26/2015,1/27/2015,5,4562.70
Online Search,CAM32376 dosg2csl1,1/26/2015,1/28/2015,5,1018.97
Online Shopping,CAM33966 dofg2cfeed1,1/26/2015,1/28/2015,11,2474.63
Online Shopping,CAM33968 dofpgcfeed1,1/26/2015,1/28/2015,1,53.32
Online Shopping,CAM33972 dofszcfeed1,1/26/2015,1/28/2015,1,317.99
Online Search,CAM32307 SAWDOSG2C,1/26/2015,1/29/2015,1,1346.06
Online Search,CAM32308 SAWDOSMSNC,1/26/2015,1/29/2015,1,1877.32
Online Search,CAM32376 dosg2csl1,1/26/2015,1/29/2015,3,1434.80
Online Search,CAM32380 dosmsncsl1,1/26/2015,1/29/2015,1,361.66
Online Shopping,CAM33966 dofg2cfeed1,1/26/2015,1/29/2015,8,6823.07
Online Shopping,CAM41242 dofbeccfeed2,1/26/2015,1/29/2015,1,149.79
Online Search,CAM32307 SAWDOSG2C,1/26/2015,1/30/2015,1,269.23
Online Search,CAM32376 dosg2csl1,1/26/2015,1/30/2015,1,1700.54
Online Search,CAM32380 dosmsncsl1,1/26/2015,1/30/2015,1,1892.91
Online Shopping,CAM33953 SAWDOFG2C,1/26/2015,1/30/2015,3,3602.77
Online Shopping,CAM33966 dofg2cfeed1,1/26/2015,1/30/2015,10,4210.83
Online Shopping,CAM33968 dofpgcfeed1,1/26/2015,1/30/2015,1,575.20
Online Search,CAM32307 SAWDOSG2C,1/26/2015,1/31/2015,2,7187.24
Online Search,CAM32376 dosg2csl1,1/26/2015,1/31/2015,2,895.83
Online Search,CAM32380 dosmsncsl1,1/26/2015,1/31/2015,2,234.90
Online Shopping,CAM33966 dofg2cfeed1,1/26/2015,1/31/2015,7,3434.21
Online Shopping,CAM33967 dofnextcfeed1,1/26/2015,1/31/2015,2,2387.60
Online Shopping,CAM33972 dofszcfeed1,1/26/2015,1/31/2015,1,1053.95
Online Search,CAM46039 DOSG2CSL10,1/26/2015,1/31/2015,1,1078.92
Online Search,CAM32376 dosg2csl1,1/26/2015,2/1/2015,5,2033.18
Online Search,CAM32380 dosmsncsl1,1/26/2015,2/1/2015,1,496.86
Online Shopping,CAM33953 SAWDOFG2C,1/26/2015,2/1/2015,1,2610.77
Online Shopping,CAM33966 dofg2cfeed1,1/26/2015,2/1/2015,10,6862.16
Online Shopping,CAM33967 dofnextcfeed1,1/26/2015,2/1/2015,1,1734.92
Online Shopping,CAM33972 dofszcfeed1,1/26/2015,2/1/2015,1,52.38
Online Search,CAM32307 SAWDOSG2C,2/2/2015,2/2/2015,2,5079.10
Online Search,CAM32376 dosg2csl1,2/2/2015,2/2/2015,3,1837.18
Online Search,CAM32380 dosmsncsl1,2/2/2015,2/2/2015,1,18.58
Online Shopping,CAM33953 SAWDOFG2C,2/2/2015,2/2/2015,4,4829.73
Online Shopping,CAM33955 SAWDOFNEXTC,2/2/2015,2/2/2015,1,1787.99
Online Shopping,CAM33966 dofg2cfeed1,2/2/2015,2/2/2015,8,9218.11
Online Shopping,CAM33972 dofszcfeed1,2/2/2015,2/2/2015,2,1796.18
Online Search,CAM46039 DOSG2CSL10,2/2/2015,2/2/2015,1,862.92
Online Search,CAM32376 dosg2csl1,2/2/2015,2/3/2015,3,748.84
Online Shopping,CAM33953 SAWDOFG2C,2/2/2015,2/3/2015,1,3760.88
Online Shopping,CAM33960 SAWDOFSZC,2/2/2015,2/3/2015,1,596.64
Online Shopping,CAM33966 dofg2cfeed1,2/2/2015,2/3/2015,9,5091.37
Online Shopping,CAM33972 dofszcfeed1,2/2/2015,2/3/2015,2,1131.70
Online Search,CAM32307 SAWDOSG2C,2/2/2015,2/4/2015,1,30.84
Online Search,CAM32308 SAWDOSMSNC,2/2/2015,2/4/2015,1,797.88
Online Search,CAM32376 dosg2csl1,2/2/2015,2/4/2015,1,640.93
Online Shopping,CAM33953 SAWDOFG2C,2/2/2015,2/4/2015,2,5202.56
Online Shopping,CAM33966 dofg2cfeed1,2/2/2015,2/4/2015,20,18801.16
Online Search,CAM46039 DOSG2CSL10,2/2/2015,2/4/2015,1,1058.94
Online Search,CAM32307 SAWDOSG2C,2/2/2015,2/5/2015,1,11.19
Online Search,CAM32376 dosg2csl1,2/2/2015,2/5/2015,1,1115.60
Online Shopping,CAM33956 SAWDOFPGC,2/2/2015,2/5/2015,1,1332.24
Online Shopping,CAM33966 dofg2cfeed1,2/2/2015,2/5/2015,15,11243.09
Online Search,CAM32307 SAWDOSG2C,2/2/2015,2/6/2015,1,1061.44
Online Search,CAM32376 dosg2csl1,2/2/2015,2/6/2015,6,4068.64
Online Search,CAM32380 dosmsncsl1,2/2/2015,2/6/2015,1,35.00
Online Shopping,CAM33953 SAWDOFG2C,2/2/2015,2/6/2015,4,7144.40
Online Shopping,CAM33966 dofg2cfeed1,2/2/2015,2/6/2015,10,7324.20
Online Shopping,CAM33968 dofpgcfeed1,2/2/2015,2/6/2015,1,41.32
Online Search,CAM32307 SAWDOSG2C,2/2/2015,2/7/2015,1,316.94
Online Search,CAM32380 dosmsncsl1,2/2/2015,2/7/2015,2,2551.38
Online Shopping,CAM33953 SAWDOFG2C,2/2/2015,2/7/2015,3,2575.20
Online Shopping,CAM33966 dofg2cfeed1,2/2/2015,2/7/2015,10,9640.58
Online Shopping,CAM33972 dofszcfeed1,2/2/2015,2/7/2015,1,1087.66
Online Search,CAM32376 dosg2csl1,2/2/2015,2/8/2015,2,2206.05
Online Search,CAM32380 dosmsncsl1,2/2/2015,2/8/2015,2,668.76
Online Shopping,CAM33953 SAWDOFG2C,2/2/2015,2/8/2015,2,2360.50
Online Shopping,CAM33966 dofg2cfeed1,2/2/2015,2/8/2015,13,9661.64
Online Shopping,CAM33968 dofpgcfeed1,2/2/2015,2/8/2015,1,81.17
Online Search,CAM46039 DOSG2CSL10,2/2/2015,2/8/2015,1,1061.44
Online Search,CAM32307 SAWDOSG2C,2/9/2015,2/9/2015,6,2947.06
Online Search,CAM32308 SAWDOSMSNC,2/9/2015,2/9/2015,1,.00
Online Search,CAM32376 dosg2csl1,2/9/2015,2/9/2015,2,511.16
Online Search,CAM32380 dosmsncsl1,2/9/2015,2/9/2015,1,38.12
Online Shopping,CAM33953 SAWDOFG2C,2/9/2015,2/9/2015,4,4594.33
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/9/2015,13,14175.37
Online Shopping,CAM33968 dofpgcfeed1,2/9/2015,2/9/2015,1,47.33
Online Shopping,CAM33972 dofszcfeed1,2/9/2015,2/9/2015,1,32.98
Online Search,CAM32308 SAWDOSMSNC,2/9/2015,2/10/2015,1,528.94
Online Search,CAM32380 dosmsncsl1,2/9/2015,2/10/2015,4,2773.95
Online Shopping,CAM33953 SAWDOFG2C,2/9/2015,2/10/2015,2,2325.01
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/10/2015,5,4361.46
Online Search,CAM46039 DOSG2CSL10,2/9/2015,2/10/2015,1,2499.77
Online Search,CAM32307 SAWDOSG2C,2/9/2015,2/11/2015,1,15.39
Online Search,CAM32376 dosg2csl1,2/9/2015,2/11/2015,2,53.39
Online Shopping,CAM33953 SAWDOFG2C,2/9/2015,2/11/2015,3,1994.56
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/11/2015,8,6052.40
Online Shopping,CAM33967 dofnextcfeed1,2/9/2015,2/11/2015,2,3645.33
Online Shopping,CAM33972 dofszcfeed1,2/9/2015,2/11/2015,1,98.52
Online Search,CAM32307 SAWDOSG2C,2/9/2015,2/12/2015,1,587.43
Online Search,CAM32376 dosg2csl1,2/9/2015,2/12/2015,1,842.95
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/12/2015,4,4616.44
Online Search,CAM32376 dosg2csl1,2/9/2015,2/13/2015,1,799.69
Online Shopping,CAM33953 SAWDOFG2C,2/9/2015,2/13/2015,2,1697.86
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/13/2015,12,11005.65
Online Shopping,CAM33968 dofpgcfeed1,2/9/2015,2/13/2015,1,1181.72
Online Search,CAM46039 DOSG2CSL10,2/9/2015,2/13/2015,1,1389.92
Online Search,CAM32376 dosg2csl1,2/9/2015,2/14/2015,2,773.10
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/14/2015,11,6216.11
Online Shopping,CAM33968 dofpgcfeed1,2/9/2015,2/14/2015,1,322.62
Online Search,CAM46039 DOSG2CSL10,2/9/2015,2/14/2015,1,1139.94
Online Search,CAM32376 dosg2csl1,2/9/2015,2/15/2015,3,2737.46
Online Search,CAM32380 dosmsncsl1,2/9/2015,2/15/2015,2,1078.47
Online Shopping,CAM33953 SAWDOFG2C,2/9/2015,2/15/2015,1,1389.73
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/15/2015,8,2393.70
Online Shopping,CAM33968 dofpgcfeed1,2/9/2015,2/15/2015,2,1257.90
Online Shopping,CAM33972 dofszcfeed1,2/9/2015,2/15/2015,2,150.51
Online Search,CAM32308 SAWDOSMSNC,2/16/2015,2/16/2015,2,11.88
Online Search,CAM32376 dosg2csl1,2/16/2015,2/16/2015,3,187.31
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/16/2015,3,1075.07
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/16/2015,1,1164.94
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/16/2015,13,7925.26
Online Shopping,CAM33972 dofszcfeed1,2/16/2015,2/16/2015,1,1049.57
Online Search,CAM46039 DOSG2CSL10,2/16/2015,2/16/2015,1,1068.93
Online Search,CAM32376 dosg2csl1,2/16/2015,2/17/2015,5,1537.12
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/17/2015,3,909.85
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/17/2015,2,3369.81
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/17/2015,11,9045.51
Online Search,CAM32376 dosg2csl1,2/16/2015,2/18/2015,3,1305.59
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/18/2015,1,528.94
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/18/2015,1,.00
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/18/2015,6,2326.20
Online Shopping,CAM33968 dofpgcfeed1,2/16/2015,2/18/2015,2,641.37
Online Shopping,CAM33972 dofszcfeed1,2/16/2015,2/18/2015,3,513.62
Online Search,CAM32376 dosg2csl1,2/16/2015,2/19/2015,2,649.97
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/19/2015,1,423.94
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/19/2015,2,563.62
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/19/2015,6,3797.82
Online Search,CAM46040 DOSBICSL4,2/16/2015,2/19/2015,1,846.94
Online Search,CAM32308 SAWDOSMSNC,2/16/2015,2/20/2015,1,190.35
Online Search,CAM32376 dosg2csl1,2/16/2015,2/20/2015,2,1617.85
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/20/2015,1,1694.94
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/20/2015,5,4358.86
Online Shopping,CAM33967 dofnextcfeed1,2/16/2015,2/20/2015,1,52.30
Online Shopping,CAM33968 dofpgcfeed1,2/16/2015,2/20/2015,1,1181.42
Online Search,CAM32307 SAWDOSG2C,2/16/2015,2/21/2015,1,2159.35
Online Search,CAM32376 dosg2csl1,2/16/2015,2/21/2015,2,2698.62
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/21/2015,1,588.93
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/21/2015,3,4750.71
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/21/2015,7,4788.46
Online Search,CAM32376 dosg2csl1,2/16/2015,2/22/2015,5,3230.69
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/22/2015,1,119.00
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/22/2015,12,9594.61
Online Search,CAM46039 DOSG2CSL10,2/16/2015,2/22/2015,1,2380.42
Online Search,CAM32307 SAWDOSG2C,2/23/2015,2/23/2015,1,558.99
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/23/2015,1,85.45
Online Shopping,CAM33953 SAWDOFG2C,2/23/2015,2/23/2015,2,4237.69
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/23/2015,14,6700.14
Online Search,CAM32307 SAWDOSG2C,2/23/2015,2/24/2015,2,227.97
Online Search,CAM32376 dosg2csl1,2/23/2015,2/24/2015,1,43.22
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/24/2015,1,999.00
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/24/2015,11,4887.41
Online Search,CAM32308 SAWDOSMSNC,2/23/2015,2/25/2015,1,14.40
Online Search,CAM32376 dosg2csl1,2/23/2015,2/25/2015,3,1513.61
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/25/2015,2,71.10
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/25/2015,10,8385.50
Online Search,CAM32307 SAWDOSG2C,2/23/2015,2/26/2015,1,69.09
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/26/2015,1,1216.64
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/26/2015,8,2226.77
Online Search,CAM32308 SAWDOSMSNC,2/23/2015,2/27/2015,2,2765.68
Online Search,CAM32376 dosg2csl1,2/23/2015,2/27/2015,1,25.42
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/27/2015,1,15.34
Online Shopping,CAM33953 SAWDOFG2C,2/23/2015,2/27/2015,3,3105.69
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/27/2015,8,7591.42
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/28/2015,8,2193.12
Online Search,CAM32376 dosg2csl1,2/23/2015,3/1/2015,4,116.10
Online Search,CAM32380 dosmsncsl1,2/23/2015,3/1/2015,2,1530.41
Online Shopping,CAM33953 SAWDOFG2C,2/23/2015,3/1/2015,1,1452.43
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,3/1/2015,17,10814.92
Online Shopping,CAM33968 dofpgcfeed1,2/23/2015,3/1/2015,1,44.79
Online Search,CAM32376 dosg2csl1,3/2/2015,3/2/2015,3,1903.17
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/2/2015,1,1893.29
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/2/2015,2,3572.28
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/2/2015,13,4315.39
Online Shopping,CAM33968 dofpgcfeed1,3/2/2015,3/2/2015,1,214.32
Online Search,CAM46039 DOSG2CSL10,3/2/2015,3/2/2015,2,1951.30
Online Search,CAM32376 dosg2csl1,3/2/2015,3/3/2015,1,65.15
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/3/2015,1,44.98
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/3/2015,1,1174.56
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/3/2015,5,5738.13
Online Search,CAM32376 dosg2csl1,3/2/2015,3/4/2015,3,243.19
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/4/2015,2,79.30
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/4/2015,2,3299.61
Online Shopping,CAM33956 SAWDOFPGC,3/2/2015,3/4/2015,1,.00
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/4/2015,14,8229.71
Online Shopping,CAM33968 dofpgcfeed1,3/2/2015,3/4/2015,2,638.17
Online Shopping,CAM33972 dofszcfeed1,3/2/2015,3/4/2015,1,107.17
Online Search,CAM32307 SAWDOSG2C,3/2/2015,3/5/2015,1,.00
Online Search,CAM32376 dosg2csl1,3/2/2015,3/5/2015,4,475.89
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/5/2015,3,2136.66
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/5/2015,1,425.93
Online Shopping,CAM33955 SAWDOFNEXTC,3/2/2015,3/5/2015,1,577.14
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/5/2015,10,6250.48
Online Search,CAM46039 DOSG2CSL10,3/2/2015,3/5/2015,1,1038.96
Online Search,CAM32376 dosg2csl1,3/2/2015,3/6/2015,3,373.36
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/6/2015,1,530.19
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/6/2015,14,2429.20
Online Shopping,CAM33968 dofpgcfeed1,3/2/2015,3/6/2015,1,3881.96
Online Search,CAM32376 dosg2csl1,3/2/2015,3/7/2015,1,1991.72
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/7/2015,1,10.69
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/7/2015,1,2352.93
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/7/2015,7,4539.27
Online Search,CAM32307 SAWDOSG2C,3/2/2015,3/8/2015,1,2121.81
Online Search,CAM32376 dosg2csl1,3/2/2015,3/8/2015,3,4102.73
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/8/2015,13,11730.55
Online Shopping,CAM33968 dofpgcfeed1,3/2/2015,3/8/2015,1,1158.94
Online Search,CAM32307 SAWDOSG2C,3/9/2015,3/9/2015,1,75.47
Online Search,CAM32376 dosg2csl1,3/9/2015,3/9/2015,1,63.99
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/9/2015,2,938.37
Online Shopping,CAM33953 SAWDOFG2C,3/9/2015,3/9/2015,1,2139.04
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/9/2015,6,1745.26
Online Shopping,CAM33972 dofszcfeed1,3/9/2015,3/9/2015,1,42.50
Online Search,CAM32307 SAWDOSG2C,3/9/2015,3/10/2015,2,186.51
Online Search,CAM32308 SAWDOSMSNC,3/9/2015,3/10/2015,1,32.92
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/10/2015,3,1227.17
Online Shopping,CAM33956 SAWDOFPGC,3/9/2015,3/10/2015,1,3220.98
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/10/2015,4,2898.22
Online Shopping,CAM33972 dofszcfeed1,3/9/2015,3/10/2015,1,57.77
Online Search,CAM32307 SAWDOSG2C,3/9/2015,3/11/2015,1,.00
Online Search,CAM32308 SAWDOSMSNC,3/9/2015,3/11/2015,1,1378.91
Online Search,CAM32376 dosg2csl1,3/9/2015,3/11/2015,3,535.22
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/11/2015,1,16.20
Online Shopping,CAM33955 SAWDOFNEXTC,3/9/2015,3/11/2015,1,1633.91
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/11/2015,7,4318.79
Online Search,CAM32308 SAWDOSMSNC,3/9/2015,3/12/2015,1,211.39
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/12/2015,2,2009.45
Online Shopping,CAM33953 SAWDOFG2C,3/9/2015,3/12/2015,2,2240.37
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/12/2015,3,236.89
Online Shopping,CAM33968 dofpgcfeed1,3/9/2015,3/12/2015,1,62.04
Online Search,CAM32307 SAWDOSG2C,3/9/2015,3/13/2015,1,1280.47
Online Search,CAM32376 dosg2csl1,3/9/2015,3/13/2015,2,1715.88
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/13/2015,1,118.76
Online Shopping,CAM33960 SAWDOFSZC,3/9/2015,3/13/2015,1,264.56
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/13/2015,10,2874.09
Online Shopping,CAM33967 dofnextcfeed1,3/9/2015,3/13/2015,1,3673.84
Online Shopping,CAM33972 dofszcfeed1,3/9/2015,3/13/2015,1,116.59
Online Search,CAM32376 dosg2csl1,3/9/2015,3/14/2015,2,119.41
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/14/2015,1,70.77
Online Shopping,CAM33953 SAWDOFG2C,3/9/2015,3/14/2015,1,2159.03
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/14/2015,6,4879.27
Online Search,CAM32308 SAWDOSMSNC,3/9/2015,3/15/2015,1,566.41
Online Search,CAM32376 dosg2csl1,3/9/2015,3/15/2015,3,4462.26
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/15/2015,9,5846.83
Online Search,CAM32307 SAWDOSG2C,3/16/2015,3/16/2015,1,105.83
Online Search,CAM32376 dosg2csl1,3/16/2015,3/16/2015,2,59.42
Online Search,CAM32380 dosmsncsl1,3/16/2015,3/16/2015,1,2271.54
Online Shopping,CAM33953 SAWDOFG2C,3/16/2015,3/16/2015,1,21.18
Online Shopping,CAM33966 dofg2cfeed1,3/16/2015,3/16/2015,9,5459.55
Online Shopping,CAM33972 dofszcfeed1,3/16/2015,3/16/2015,1,58.25
Online Search,CAM32376 dosg2csl1,3/16/2015,3/17/2015,1,535.18
Online Search,CAM32380 dosmsncsl1,3/16/2015,3/17/2015,1,320.68
