Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Search,CAM32376 dosg2csl1,8/18/2014,8/18/2014,5,895.66
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/18/2014,1,19.24
Online Shopping,CAM33953 SAWDOFG2C,8/18/2014,8/18/2014,2,859.35
Online Shopping,CAM33960 SAWDOFSZC,8/18/2014,8/18/2014,1,1282.92
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/18/2014,5,1410.64
Online Shopping,CAM44292 SAWDOFBIC,8/18/2014,8/18/2014,1,543.84
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/19/2014,7,1190.28
Online Search,CAM32376 dosg2csl1,8/18/2014,8/20/2014,1,1726.92
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/20/2014,2,1954.87
Online Shopping,CAM33953 SAWDOFG2C,8/18/2014,8/20/2014,1,2172.27
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/20/2014,3,59.58
Online Search,CAM32376 dosg2csl1,8/18/2014,8/21/2014,4,777.40
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/21/2014,4,4670.49
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/21/2014,6,1265.25
Online Shopping,CAM33953 SAWDOFG2C,8/18/2014,8/22/2014,1,1507.93
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/22/2014,3,1083.47
Online Search,CAM32376 dosg2csl1,8/18/2014,8/23/2014,2,141.77
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/23/2014,6,4866.92
Online Shopping,CAM33953 SAWDOFG2C,8/18/2014,8/23/2014,1,2139.16
Online Shopping,CAM33960 SAWDOFSZC,8/18/2014,8/23/2014,1,52.43
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/23/2014,4,1754.83
Online Shopping,CAM33968 dofpgcfeed1,8/18/2014,8/23/2014,1,44.96
Online Search,CAM32308 SAWDOSMSNC,8/18/2014,8/24/2014,1,246.96
Online Search,CAM32376 dosg2csl1,8/18/2014,8/24/2014,1,123.76
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/24/2014,1,53.48
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/24/2014,6,1807.92
Online Shopping,CAM33972 dofszcfeed1,8/18/2014,8/24/2014,1,121.11
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/25/2014,1,10.69
Online Shopping,CAM33953 SAWDOFG2C,8/25/2014,8/25/2014,1,1058.94
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/25/2014,10,3184.80
Online Shopping,CAM33972 dofszcfeed1,8/25/2014,8/25/2014,2,988.34
Online Search,CAM32376 dosg2csl1,8/25/2014,8/26/2014,3,3552.65
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/26/2014,1,370.19
Online Shopping,CAM33953 SAWDOFG2C,8/25/2014,8/26/2014,1,2161.48
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/26/2014,4,273.51
Online Shopping,CAM33968 dofpgcfeed1,8/25/2014,8/26/2014,1,41.32
Online Search,CAM32376 dosg2csl1,8/25/2014,8/27/2014,1,94.78
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/27/2014,4,946.28
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/27/2014,3,106.15
Online Shopping,CAM33968 dofpgcfeed1,8/25/2014,8/27/2014,1,2861.05
Online Search,CAM32308 SAWDOSMSNC,8/25/2014,8/28/2014,1,15.90
Online Search,CAM32376 dosg2csl1,8/25/2014,8/28/2014,4,836.15
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/28/2014,1,1193.79
Online Shopping,CAM33953 SAWDOFG2C,8/25/2014,8/28/2014,2,4545.33
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/28/2014,6,7323.81
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/29/2014,5,2710.90
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/29/2014,8,713.83
Online Shopping,CAM33968 dofpgcfeed1,8/25/2014,8/29/2014,1,422.94
Online Shopping,CAM33972 dofszcfeed1,8/25/2014,8/29/2014,1,66.48
Online Shopping,CAM41242 dofbeccfeed2,8/25/2014,8/29/2014,1,32.26
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/30/2014,3,1363.75
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/30/2014,2,693.53
Online Shopping,CAM33953 SAWDOFG2C,8/25/2014,8/31/2014,1,43.20
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/31/2014,8,2645.40
Online Search,CAM32376 dosg2csl1,9/1/2014,9/1/2014,2,88.36
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/1/2014,1,830.96
Online Shopping,CAM33960 SAWDOFSZC,9/1/2014,9/1/2014,1,1058.94
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/1/2014,6,4885.13
Online Search,CAM32376 dosg2csl1,9/1/2014,9/2/2014,3,1231.21
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/2/2014,3,526.70
Online Shopping,CAM33953 SAWDOFG2C,9/1/2014,9/2/2014,1,1499.00
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/2/2014,5,338.31
Online Shopping,CAM33968 dofpgcfeed1,9/1/2014,9/2/2014,1,1722.92
Online Search,CAM32308 SAWDOSMSNC,9/1/2014,9/3/2014,1,99.00
Online Search,CAM32376 dosg2csl1,9/1/2014,9/3/2014,2,86.11
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/3/2014,2,793.88
Online Shopping,CAM33953 SAWDOFG2C,9/1/2014,9/3/2014,1,422.94
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/3/2014,2,38.11
Online Shopping,CAM33972 dofszcfeed1,9/1/2014,9/3/2014,1,66.33
Online Search,CAM32307 SAWDOSG2C,9/1/2014,9/4/2014,1,498.16
Online Search,CAM32376 dosg2csl1,9/1/2014,9/4/2014,1,17.47
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/4/2014,1,234.81
Online Shopping,CAM33960 SAWDOFSZC,9/1/2014,9/4/2014,1,1631.02
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/4/2014,5,3591.75
Online Shopping,CAM33968 dofpgcfeed1,9/1/2014,9/4/2014,1,1738.91
Online Shopping,CAM33972 dofszcfeed1,9/1/2014,9/4/2014,1,518.50
Online Shopping,CAM33953 SAWDOFG2C,9/1/2014,9/5/2014,2,2384.73
Online Shopping,CAM33956 SAWDOFPGC,9/1/2014,9/5/2014,1,2134.04
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/5/2014,8,6000.69
Online Search,CAM32307 SAWDOSG2C,9/1/2014,9/6/2014,1,736.15
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/6/2014,2,1294.11
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/6/2014,5,5215.25
Online Shopping,CAM33967 dofnextcfeed1,9/1/2014,9/6/2014,2,1110.70
Online Shopping,CAM33972 dofszcfeed1,9/1/2014,9/6/2014,1,53.04
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/7/2014,2,1757.67
Online Shopping,CAM33956 SAWDOFPGC,9/1/2014,9/7/2014,1,105.93
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/7/2014,4,1700.34
Online Shopping,CAM33968 dofpgcfeed1,9/1/2014,9/7/2014,1,33.08
Online Search,CAM32307 SAWDOSG2C,9/8/2014,9/8/2014,1,399.00
Online Search,CAM32376 dosg2csl1,9/8/2014,9/8/2014,2,25.64
Online Search,CAM32380 dosmsncsl1,9/8/2014,9/8/2014,1,47.46
Online Shopping,CAM33953 SAWDOFG2C,9/8/2014,9/8/2014,2,3620.93
Online Shopping,CAM33966 dofg2cfeed1,9/8/2014,9/8/2014,12,5976.32
Online Shopping,CAM33972 dofszcfeed1,9/8/2014,9/8/2014,1,1067.43
Online Search,CAM32308 SAWDOSMSNC,9/8/2014,9/9/2014,1,107.17
Online Search,CAM32376 dosg2csl1,9/8/2014,9/9/2014,1,999.00
Online Search,CAM32380 dosmsncsl1,9/8/2014,9/9/2014,3,3296.09
Online Shopping,CAM33966 dofg2cfeed1,9/8/2014,9/9/2014,10,3651.47
Online Shopping,CAM33967 dofnextcfeed1,9/8/2014,9/9/2014,1,1422.88
Online Shopping,CAM33968 dofpgcfeed1,9/8/2014,9/9/2014,1,592.53
