Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1386.75
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,149.25
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,74.25
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,1,1024.25
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,119.25
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,119.25
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/30/2017,11/5/2017,1,1311.75
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,164.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,44.983
Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,26.233
Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,41.233
Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,94.24
Bowflex Max Trainer,Bowflex HVT,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,10/30/2017,11/5/2017,1,1536.75
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,41.233
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,94.24
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,379.24
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48226 ICAOXFBESCODE002,Social Code,Web,10/30/2017,11/5/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,1,1386.75
Bowflex Max Trainer,Bowflex Home Gyms,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,1,1236.75
Bowflex Max Trainer,Bowflex Home Gyms,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,.00
Bowflex Max Trainer,Bowflex Home Gyms,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,11.243
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,94.24
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1024.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,119.25
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,1,330.953
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,120.923
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,109.875
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,59.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,299.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,126.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,164.25
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1649.25
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1236.75
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,.00
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37658 icaosbcgsl5,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,1236.75
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37658 icaosbcgsl5,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,.00
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,11/6/2017,11/6/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/6/2017,1,1911.75
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/6/2017,0,171.75
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/6/2017,0,.00
Bowflex Brand,Bowflex Revolution,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,2699.25
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,.00
Treadclimber,Treadclimber,Online Social,CAM48221 ICAOXFBTSCODE002,Social Code,Web,11/6/2017,11/6/2017,1,1649.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,330.953
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,120.923
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,109.875
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/6/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,2249.25
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/6/2017,0,94.24
Bowflex HVT,Bowflex HVT,Online Search,CAM51666 ICAOSG2HSL1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,1536.75
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Other - Agency,CAM44502 001CUSTSERVMAX,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/6/2017,1,299.25
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/6/2017,1,1074.25
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/6/2017,0,66.75
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,11/6/2017,11/6/2017,1,1649.25
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,11/6/2017,11/6/2017,0,134.25
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,94.24
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,1024.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,299.25
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,2399.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,1386.75
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,44.983
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,11/6/2017,11/7/2017,1,1386.75
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,11/6/2017,11/7/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,1911.75
Bowflex Max Trainer,Treadclimber,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,299.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,330.953
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,120.923
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,109.875
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,1911.75
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,119.25
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,1,1386.75
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,1024.25
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,119.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,299.25
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/7/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/7/2017,0,149.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,1,299.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,0,119.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,0,96.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,0,149.25
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/7/2017,1,1386.75
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,1,1024.25
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,0,66.75
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,94.24
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,1,330.953
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,0,109.875
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,0,120.923
Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,1236.75
Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,.00
Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,11.243
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/8/2017,0,119.25
Bowflex Max Trainer,Bowflex Max Trainer,Email - Post Conversion,CAM50159 ICAMEBMEM5679,Internal,Call Center Internal,11/6/2017,11/8/2017,0,149.25
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,1386.75
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,0,74.25
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,0,119.25
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,11/6/2017,11/8/2017,1,1861.75
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,11/6/2017,11/8/2017,0,149.25
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,11/6/2017,11/8/2017,1,1386.75
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,11/6/2017,11/8/2017,0,74.25
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,11/6/2017,11/8/2017,1,1311.75
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,11/6/2017,11/8/2017,0,.00
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,11/6/2017,11/8/2017,0,149.25
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,0,119.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,1911.75
Bowflex Max Trainer,Treadclimber,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/8/2017,1,1424.25
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/8/2017,0,74.25
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/8/2017,0,96.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,299.25
Bowflex Brand,Bowflex Revolution,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/8/2017,1,2699.25
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/8/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,299.25
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,1386.75
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,299.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,299.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,1386.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,1,299.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/8/2017,0,126.75
Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/9/2017,1,1536.75
Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/9/2017,0,186.75
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,11/6/2017,11/9/2017,1,330.953
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,11/6/2017,11/9/2017,0,109.875
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,11/6/2017,11/9/2017,0,120.923
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,11/6/2017,11/9/2017,0,59.25
Bowflex Brand,,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,11/6/2017,11/9/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/9/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/9/2017,1,2249.25
Bowflex Home Gyms,Bowflex Selecttech Dumbbells,Online Display,CAM50720 ICAODG2GDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,214.24
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,379.24
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,299.25
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,2399.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,330.953
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,120.923
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,109.875
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,74.25
