Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Shopping,CAM33968 dofpgcfeed1,4/6/2015,4/6/2015,2,2816.82
Online Search,CAM32376 dosg2csl1,4/6/2015,4/7/2015,1,670.05
Online Search,CAM32380 dosmsncsl1,4/6/2015,4/7/2015,2,7425.54
Online Shopping,CAM33953 SAWDOFG2C,4/6/2015,4/7/2015,1,10.38
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/7/2015,5,2529.88
Online Search,CAM46039 DOSG2CSL10,4/6/2015,4/7/2015,1,846.94
Online Search,CAM32380 dosmsncsl1,4/6/2015,4/8/2015,2,968.55
Online Shopping,CAM33953 SAWDOFG2C,4/6/2015,4/8/2015,2,1397.37
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/8/2015,8,3398.82
Online Search,CAM32380 dosmsncsl1,4/6/2015,4/9/2015,1,2307.99
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/9/2015,6,4778.83
Online Search,CAM32376 dosg2csl1,4/6/2015,4/10/2015,1,156.37
Online Search,CAM32380 dosmsncsl1,4/6/2015,4/10/2015,1,1634.67
Online Shopping,CAM33953 SAWDOFG2C,4/6/2015,4/10/2015,1,1075.92
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/10/2015,2,33.98
Online Shopping,CAM33968 dofpgcfeed1,4/6/2015,4/10/2015,1,54.10
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/11/2015,4,1922.53
Online Shopping,CAM33972 dofszcfeed1,4/6/2015,4/11/2015,1,42.20
Online Search,CAM46039 DOSG2CSL10,4/6/2015,4/11/2015,1,848.94
Online Search,CAM32376 dosg2csl1,4/6/2015,4/12/2015,2,1906.35
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/12/2015,4,3211.48
Online Search,CAM32307 SAWDOSG2C,4/13/2015,4/13/2015,2,.00
Online Search,CAM32380 dosmsncsl1,4/13/2015,4/13/2015,1,473.93
Online Shopping,CAM33953 SAWDOFG2C,4/13/2015,4/13/2015,1,1603.93
Online Shopping,CAM33966 dofg2cfeed1,4/13/2015,4/13/2015,9,2175.18
Online Search,CAM32307 SAWDOSG2C,4/13/2015,4/14/2015,1,634.94
Online Search,CAM32308 SAWDOSMSNC,4/13/2015,4/14/2015,1,654.41
Online Shopping,CAM33953 SAWDOFG2C,4/13/2015,4/14/2015,1,48.20
Online Shopping,CAM33956 SAWDOFPGC,4/13/2015,4/14/2015,1,127.19
Online Shopping,CAM33966 dofg2cfeed1,4/13/2015,4/14/2015,5,4915.84
Online Search,CAM32376 dosg2csl1,4/13/2015,4/15/2015,1,18.88
Online Shopping,CAM33953 SAWDOFG2C,4/13/2015,4/15/2015,1,25.94
Online Shopping,CAM33966 dofg2cfeed1,4/13/2015,4/15/2015,5,4044.02
Online Search,CAM32308 SAWDOSMSNC,4/13/2015,4/16/2015,1,.00
Online Search,CAM32376 dosg2csl1,4/13/2015,4/16/2015,1,907.36
Online Shopping,CAM33966 dofg2cfeed1,4/13/2015,4/16/2015,5,3481.84
Online Search,CAM46039 DOSG2CSL10,4/13/2015,4/16/2015,1,830.96
Online Search,CAM32380 dosmsncsl1,4/13/2015,4/17/2015,1,40.92
Online Shopping,CAM33953 SAWDOFG2C,4/13/2015,4/17/2015,2,3697.40
Online Shopping,CAM33966 dofg2cfeed1,4/13/2015,4/17/2015,5,5841.97
Online Shopping,CAM33953 SAWDOFG2C,4/13/2015,4/18/2015,3,8430.70
Online Shopping,CAM33966 dofg2cfeed1,4/13/2015,4/18/2015,1,1710.93
Online Shopping,CAM33955 SAWDOFNEXTC,4/13/2015,4/19/2015,1,1776.132
Online Shopping,CAM33966 dofg2cfeed1,4/13/2015,4/19/2015,8,419.31
Online Search,CAM46039 DOSG2CSL10,4/13/2015,4/19/2015,1,1054.94
Online Search,CAM32308 SAWDOSMSNC,4/20/2015,4/20/2015,1,10.55
Online Search,CAM32376 dosg2csl1,4/20/2015,4/20/2015,3,223.73
Online Search,CAM32380 dosmsncsl1,4/20/2015,4/20/2015,1,20.17
Online Shopping,CAM33953 SAWDOFG2C,4/20/2015,4/20/2015,2,129.03
Online Shopping,CAM33966 dofg2cfeed1,4/20/2015,4/20/2015,3,1571.19
Online Search,CAM32307 SAWDOSG2C,4/20/2015,4/21/2015,1,46.11
Online Shopping,CAM33966 dofg2cfeed1,4/20/2015,4/21/2015,7,3094.26
Online Shopping,CAM33966 dofg2cfeed1,4/20/2015,4/22/2015,4,733.33
Online Search,CAM32376 dosg2csl1,4/20/2015,4/23/2015,2,174.34
Online Search,CAM32380 dosmsncsl1,4/20/2015,4/23/2015,2,45.10
Online Shopping,CAM33953 SAWDOFG2C,4/20/2015,4/23/2015,1,48.24
Online Shopping,CAM33966 dofg2cfeed1,4/20/2015,4/23/2015,5,3019.13
Online Shopping,CAM33972 dofszcfeed1,4/20/2015,4/23/2015,1,258.71
Online Search,CAM32307 SAWDOSG2C,4/20/2015,4/24/2015,1,468.66
Online Shopping,CAM33966 dofg2cfeed1,4/20/2015,4/24/2015,6,276.29
Online Shopping,CAM33972 dofszcfeed1,4/20/2015,4/24/2015,1,1079.92
Online Search,CAM32376 dosg2csl1,4/20/2015,4/25/2015,3,678.84
Online Search,CAM32380 dosmsncsl1,4/20/2015,4/25/2015,1,48.98
Online Shopping,CAM33966 dofg2cfeed1,4/20/2015,4/25/2015,4,1771.37
Online Search,CAM32376 dosg2csl1,4/20/2015,4/26/2015,3,714.54
Online Search,CAM32380 dosmsncsl1,4/20/2015,4/26/2015,1,54.49
Online Shopping,CAM33953 SAWDOFG2C,4/20/2015,4/26/2015,1,227.37
Online Shopping,CAM33966 dofg2cfeed1,4/20/2015,4/26/2015,5,1697.39
Online Search,CAM46039 DOSG2CSL10,4/20/2015,4/26/2015,1,2003.03
Online Search,CAM32307 SAWDOSG2C,4/27/2015,4/27/2015,1,525.84
Online Search,CAM32376 dosg2csl1,4/27/2015,4/27/2015,5,2257.46
Online Shopping,CAM33953 SAWDOFG2C,4/27/2015,4/27/2015,1,1686.95
Online Shopping,CAM33966 dofg2cfeed1,4/27/2015,4/27/2015,2,669.98
Online Search,CAM32308 SAWDOSMSNC,4/27/2015,4/28/2015,2,249.39
Online Search,CAM32376 dosg2csl1,4/27/2015,4/28/2015,1,14.70
Online Shopping,CAM33953 SAWDOFG2C,4/27/2015,4/28/2015,1,574.20
Online Shopping,CAM33966 dofg2cfeed1,4/27/2015,4/28/2015,7,1780.03
Online Search,CAM32307 SAWDOSG2C,4/27/2015,4/29/2015,1,279.12
Online Search,CAM32380 dosmsncsl1,4/27/2015,4/29/2015,3,312.17
Online Shopping,CAM33966 dofg2cfeed1,4/27/2015,4/29/2015,3,939.03
Online Search,CAM32308 SAWDOSMSNC,4/27/2015,4/30/2015,1,16.66
Online Search,CAM32376 dosg2csl1,4/27/2015,4/30/2015,3,2535.50
Online Shopping,CAM33953 SAWDOFG2C,4/27/2015,4/30/2015,1,650.66
Online Shopping,CAM33966 dofg2cfeed1,4/27/2015,4/30/2015,5,4084.47
Online Shopping,CAM33953 SAWDOFG2C,4/27/2015,5/1/2015,1,1903.04
Online Shopping,CAM33966 dofg2cfeed1,4/27/2015,5/1/2015,5,2099.68
Online Search,CAM32380 dosmsncsl1,4/27/2015,5/2/2015,2,1082.01
Online Shopping,CAM33966 dofg2cfeed1,4/27/2015,5/2/2015,13,15465.61
Online Shopping,CAM33972 dofszcfeed1,4/27/2015,5/2/2015,1,32.85
Online Search,CAM32307 SAWDOSG2C,4/27/2015,5/3/2015,1,1341.93
Online Search,CAM32376 dosg2csl1,4/27/2015,5/3/2015,5,4012.30
Online Search,CAM32380 dosmsncsl1,4/27/2015,5/3/2015,1,245.02
Online Shopping,CAM33953 SAWDOFG2C,4/27/2015,5/3/2015,2,3672.33
Online Shopping,CAM33966 dofg2cfeed1,4/27/2015,5/3/2015,7,2295.98
Online Shopping,CAM33968 dofpgcfeed1,4/27/2015,5/3/2015,1,1058.94
Online Shopping,CAM33972 dofszcfeed1,4/27/2015,5/3/2015,1,42.80
Online Search,CAM32307 SAWDOSG2C,5/4/2015,5/4/2015,3,1154.19
Online Search,CAM32376 dosg2csl1,5/4/2015,5/4/2015,2,613.22
Online Search,CAM32380 dosmsncsl1,5/4/2015,5/4/2015,1,15.89
Online Shopping,CAM33953 SAWDOFG2C,5/4/2015,5/4/2015,1,1160.54
Online Shopping,CAM33966 dofg2cfeed1,5/4/2015,5/4/2015,4,155.91
Online Shopping,CAM33968 dofpgcfeed1,5/4/2015,5/4/2015,1,171.31
Online Search,CAM46039 DOSG2CSL10,5/4/2015,5/4/2015,1,1078.92
Online Search,CAM32307 SAWDOSG2C,5/4/2015,5/5/2015,2,53.00
Online Search,CAM32308 SAWDOSMSNC,5/4/2015,5/5/2015,1,25.43
Online Search,CAM32376 dosg2csl1,5/4/2015,5/5/2015,3,772.51
Online Shopping,CAM33953 SAWDOFG2C,5/4/2015,5/5/2015,1,185.35
Online Shopping,CAM33966 dofg2cfeed1,5/4/2015,5/5/2015,6,1465.45
Online Shopping,CAM33972 dofszcfeed1,5/4/2015,5/5/2015,1,48.31
Online Search,CAM32307 SAWDOSG2C,5/4/2015,5/6/2015,2,809.52
Online Search,CAM32308 SAWDOSMSNC,5/4/2015,5/6/2015,1,640.93
Online Search,CAM32376 dosg2csl1,5/4/2015,5/6/2015,5,1504.54
Online Search,CAM32380 dosmsncsl1,5/4/2015,5/6/2015,2,1288.17
Online Shopping,CAM33953 SAWDOFG2C,5/4/2015,5/6/2015,1,1694.94
Online Shopping,CAM33966 dofg2cfeed1,5/4/2015,5/6/2015,5,534.90
Online Search,CAM32376 dosg2csl1,5/4/2015,5/7/2015,1,29.90
Online Search,CAM32380 dosmsncsl1,5/4/2015,5/7/2015,1,948.45
Online Shopping,CAM33966 dofg2cfeed1,5/4/2015,5/7/2015,6,488.29
Online Shopping,CAM33967 dofnextcfeed1,5/4/2015,5/7/2015,1,1191.91
Online Search,CAM32307 SAWDOSG2C,5/4/2015,5/8/2015,3,1588.94
Online Search,CAM32376 dosg2csl1,5/4/2015,5/8/2015,2,941.45
Online Search,CAM32380 dosmsncsl1,5/4/2015,5/8/2015,2,935.33
Online Shopping,CAM33953 SAWDOFG2C,5/4/2015,5/8/2015,2,.00
Online Shopping,CAM33966 dofg2cfeed1,5/4/2015,5/8/2015,6,3470.39
Online Search,CAM32376 dosg2csl1,5/4/2015,5/9/2015,4,2333.96
Online Search,CAM32380 dosmsncsl1,5/4/2015,5/9/2015,2,170.15
Online Shopping,CAM33966 dofg2cfeed1,5/4/2015,5/9/2015,5,4095.65
Online Search,CAM32376 dosg2csl1,5/4/2015,5/10/2015,2,679.68
Online Search,CAM32380 dosmsncsl1,5/4/2015,5/10/2015,1,199.00
Online Shopping,CAM33953 SAWDOFG2C,5/4/2015,5/10/2015,1,3246.42
Online Shopping,CAM33966 dofg2cfeed1,5/4/2015,5/10/2015,4,725.29
Online Shopping,CAM33968 dofpgcfeed1,5/4/2015,5/10/2015,2,1450.92
Online Search,CAM32376 dosg2csl1,5/11/2015,5/11/2015,5,623.57
Online Search,CAM32380 dosmsncsl1,5/11/2015,5/11/2015,1,21.33
Online Shopping,CAM33953 SAWDOFG2C,5/11/2015,5/11/2015,1,12.19
Online Shopping,CAM33966 dofg2cfeed1,5/11/2015,5/11/2015,10,6212.92
Online Search,CAM32376 dosg2csl1,5/11/2015,5/12/2015,2,746.26
Online Search,CAM32380 dosmsncsl1,5/11/2015,5/12/2015,1,116.59
Online Shopping,CAM33953 SAWDOFG2C,5/11/2015,5/12/2015,3,1892.15
Online Shopping,CAM33966 dofg2cfeed1,5/11/2015,5/12/2015,4,912.00
Online Shopping,CAM33967 dofnextcfeed1,5/11/2015,5/12/2015,1,2062.55
Online Search,CAM32376 dosg2csl1,5/11/2015,5/13/2015,2,767.38
Online Search,CAM32380 dosmsncsl1,5/11/2015,5/13/2015,1,21.23
Online Shopping,CAM33966 dofg2cfeed1,5/11/2015,5/13/2015,9,9165.11
Online Search,CAM32376 dosg2csl1,5/11/2015,5/14/2015,3,269.04
Online Search,CAM32380 dosmsncsl1,5/11/2015,5/14/2015,6,1377.56
Online Shopping,CAM33966 dofg2cfeed1,5/11/2015,5/14/2015,8,1912.82
Online Search,CAM32376 dosg2csl1,5/11/2015,5/15/2015,1,38.10
Online Search,CAM32380 dosmsncsl1,5/11/2015,5/15/2015,1,592.92
Online Shopping,CAM33953 SAWDOFG2C,5/11/2015,5/15/2015,4,.00
Online Shopping,CAM33966 dofg2cfeed1,5/11/2015,5/15/2015,5,105.33
Online Search,CAM32376 dosg2csl1,5/11/2015,5/16/2015,1,3177.88
Online Search,CAM32380 dosmsncsl1,5/11/2015,5/16/2015,3,712.86
Online Shopping,CAM33953 SAWDOFG2C,5/11/2015,5/16/2015,1,35.72
Online Shopping,CAM33966 dofg2cfeed1,5/11/2015,5/16/2015,9,4191.26
Online Search,CAM32376 dosg2csl1,5/11/2015,5/17/2015,1,85.59
Online Search,CAM32380 dosmsncsl1,5/11/2015,5/17/2015,1,53.39
Online Shopping,CAM33953 SAWDOFG2C,5/11/2015,5/17/2015,4,605.91
Online Shopping,CAM33966 dofg2cfeed1,5/11/2015,5/17/2015,6,2726.99
Online Shopping,CAM33968 dofpgcfeed1,5/11/2015,5/17/2015,1,725.46
Online Search,CAM1887 dosg2ggl1bf_BFC,5/18/2015,5/18/2015,1,322.33
Online Search,CAM32307 SAWDOSG2C,5/18/2015,5/18/2015,1,33.47
Online Search,CAM32308 SAWDOSMSNC,5/18/2015,5/18/2015,1,325.91
Online Search,CAM32376 dosg2csl1,5/18/2015,5/18/2015,1,151.30
Online Search,CAM32380 dosmsncsl1,5/18/2015,5/18/2015,1,143.68
Online Shopping,CAM33953 SAWDOFG2C,5/18/2015,5/18/2015,1,16.46
Online Shopping,CAM33966 dofg2cfeed1,5/18/2015,5/18/2015,6,2603.27
Online Search,CAM32307 SAWDOSG2C,5/18/2015,5/19/2015,2,2829.25
Online Search,CAM32376 dosg2csl1,5/18/2015,5/19/2015,4,600.38
Online Search,CAM32380 dosmsncsl1,5/18/2015,5/19/2015,4,1348.54
Online Shopping,CAM33966 dofg2cfeed1,5/18/2015,5/19/2015,3,3319.40
Online Search,CAM32307 SAWDOSG2C,5/18/2015,5/20/2015,1,1622.67
Online Search,CAM32376 dosg2csl1,5/18/2015,5/20/2015,2,3783.21
Online Search,CAM32380 dosmsncsl1,5/18/2015,5/20/2015,2,38.12
Online Shopping,CAM33953 SAWDOFG2C,5/18/2015,5/20/2015,2,1622.67
Online Shopping,CAM33956 SAWDOFPGC,5/18/2015,5/20/2015,1,75.55
Online Shopping,CAM33966 dofg2cfeed1,5/18/2015,5/20/2015,2,54.43
Online Search,CAM32307 SAWDOSG2C,5/18/2015,5/21/2015,2,32.90
Online Search,CAM32380 dosmsncsl1,5/18/2015,5/21/2015,3,2715.43
Online Shopping,CAM33956 SAWDOFPGC,5/18/2015,5/21/2015,1,119.06
Online Shopping,CAM33966 dofg2cfeed1,5/18/2015,5/21/2015,4,500.58
Online Search,CAM32308 SAWDOSMSNC,5/18/2015,5/22/2015,2,50.86
Online Search,CAM32380 dosmsncsl1,5/18/2015,5/22/2015,1,24.53
Online Shopping,CAM33953 SAWDOFG2C,5/18/2015,5/22/2015,1,1101.77
Online Shopping,CAM33966 dofg2cfeed1,5/18/2015,5/22/2015,5,1315.76
Online Shopping,CAM33967 dofnextcfeed1,5/18/2015,5/22/2015,1,2578.91
Online Search,CAM32308 SAWDOSMSNC,5/18/2015,5/23/2015,1,6.35
Online Search,CAM32376 dosg2csl1,5/18/2015,5/23/2015,3,387.91
Online Shopping,CAM33966 dofg2cfeed1,5/18/2015,5/23/2015,2,1094.41
Online Shopping,CAM33967 dofnextcfeed1,5/18/2015,5/23/2015,1,1596.44
Online Search,CAM32376 dosg2csl1,5/18/2015,5/24/2015,2,149.26
Online Search,CAM32380 dosmsncsl1,5/18/2015,5/24/2015,1,53.40
Online Shopping,CAM33953 SAWDOFG2C,5/18/2015,5/24/2015,1,1588.94
Online Shopping,CAM33966 dofg2cfeed1,5/18/2015,5/24/2015,7,3498.40
Online Shopping,CAM33972 dofszcfeed1,5/18/2015,5/24/2015,1,52.99
Online Search,CAM32376 dosg2csl1,5/25/2015,5/25/2015,2,1116.27
Online Shopping,CAM33966 dofg2cfeed1,5/25/2015,5/25/2015,8,8035.19
Online Shopping,CAM33967 dofnextcfeed1,5/25/2015,5/25/2015,1,1058.94
Online Shopping,CAM33972 dofszcfeed1,5/25/2015,5/25/2015,1,54.45
Online Search,CAM46039 DOSG2CSL10,5/25/2015,5/25/2015,1,864.92
Online Search,CAM46040 DOSBICSL4,5/25/2015,5/25/2015,1,1051.20
Online Search,CAM32307 SAWDOSG2C,5/25/2015,5/26/2015,2,.00
Online Search,CAM32308 SAWDOSMSNC,5/25/2015,5/26/2015,3,712.63
Online Search,CAM32380 dosmsncsl1,5/25/2015,5/26/2015,1,43.54
Online Shopping,CAM33953 SAWDOFG2C,5/25/2015,5/26/2015,1,583.86
Online Shopping,CAM33966 dofg2cfeed1,5/25/2015,5/26/2015,7,2078.62
Online Shopping,CAM33972 dofszcfeed1,5/25/2015,5/26/2015,2,80.81
Online Search,CAM32307 SAWDOSG2C,5/25/2015,5/27/2015,2,40.76
Online Search,CAM32308 SAWDOSMSNC,5/25/2015,5/27/2015,1,.00
Online Shopping,CAM33953 SAWDOFG2C,5/25/2015,5/27/2015,1,.00
Online Shopping,CAM33966 dofg2cfeed1,5/25/2015,5/27/2015,5,2241.05
Online Search,CAM46039 DOSG2CSL10,5/25/2015,5/27/2015,1,1335.36
Online Search,CAM32307 SAWDOSG2C,5/25/2015,5/28/2015,1,18.39
Online Search,CAM32308 SAWDOSMSNC,5/25/2015,5/28/2015,2,105.75
Online Search,CAM32376 dosg2csl1,5/25/2015,5/28/2015,2,1765.15
Online Shopping,CAM33966 dofg2cfeed1,5/25/2015,5/28/2015,3,1176.20
Online Search,CAM32307 SAWDOSG2C,5/25/2015,5/29/2015,1,.00
Online Search,CAM32376 dosg2csl1,5/25/2015,5/29/2015,2,3927.83
Online Shopping,CAM33966 dofg2cfeed1,5/25/2015,5/29/2015,5,1393.87
Online Shopping,CAM33968 dofpgcfeed1,5/25/2015,5/29/2015,1,1291.05
Online Shopping,CAM33972 dofszcfeed1,5/25/2015,5/29/2015,2,303.76
Online Search,CAM32376 dosg2csl1,5/25/2015,5/30/2015,2,384.48
Online Search,CAM32380 dosmsncsl1,5/25/2015,5/30/2015,2,1201.17
Online Shopping,CAM33953 SAWDOFG2C,5/25/2015,5/30/2015,2,1765.38
Online Shopping,CAM33966 dofg2cfeed1,5/25/2015,5/30/2015,6,4026.60
Online Shopping,CAM33972 dofszcfeed1,5/25/2015,5/30/2015,1,44.48
Online Search,CAM32307 SAWDOSG2C,5/25/2015,5/31/2015,1,58.30
Online Search,CAM32376 dosg2csl1,5/25/2015,5/31/2015,2,1739.27
Online Search,CAM32380 dosmsncsl1,5/25/2015,5/31/2015,1,1890.91
Online Shopping,CAM33966 dofg2cfeed1,5/25/2015,5/31/2015,9,8572.97
Online Shopping,CAM33967 dofnextcfeed1,5/25/2015,5/31/2015,2,80.14
Online Search,CAM32308 SAWDOSMSNC,6/1/2015,6/1/2015,1,291.81
Online Search,CAM32376 dosg2csl1,6/1/2015,6/1/2015,2,91.92
Online Search,CAM32380 dosmsncsl1,6/1/2015,6/1/2015,3,1154.80
Online Shopping,CAM33953 SAWDOFG2C,6/1/2015,6/1/2015,2,1164.94
Online Shopping,CAM33966 dofg2cfeed1,6/1/2015,6/1/2015,5,1795.76
Online Shopping,CAM33972 dofszcfeed1,6/1/2015,6/1/2015,1,48.42
Online Search,CAM32307 SAWDOSG2C,6/1/2015,6/2/2015,1,833.33
Online Search,CAM32376 dosg2csl1,6/1/2015,6/2/2015,3,422.28
Online Shopping,CAM33953 SAWDOFG2C,6/1/2015,6/2/2015,2,2976.93
Online Shopping,CAM33966 dofg2cfeed1,6/1/2015,6/2/2015,5,1963.96
Online Shopping,CAM33967 dofnextcfeed1,6/1/2015,6/2/2015,2,262.87
Online Search,CAM32307 SAWDOSG2C,6/1/2015,6/3/2015,1,78.57
Online Search,CAM32376 dosg2csl1,6/1/2015,6/3/2015,1,2552.92
Online Search,CAM32380 dosmsncsl1,6/1/2015,6/3/2015,1,1253.54
Online Shopping,CAM33953 SAWDOFG2C,6/1/2015,6/3/2015,2,.00
Online Shopping,CAM33966 dofg2cfeed1,6/1/2015,6/3/2015,9,5194.59
Online Shopping,CAM33968 dofpgcfeed1,6/1/2015,6/3/2015,1,156.51
Online Search,CAM46039 DOSG2CSL10,6/1/2015,6/3/2015,1,1182.55
Online Search,CAM32376 dosg2csl1,6/1/2015,6/4/2015,1,1858.31
Online Search,CAM32380 dosmsncsl1,6/1/2015,6/4/2015,2,67.51
Online Shopping,CAM33953 SAWDOFG2C,6/1/2015,6/4/2015,2,140.43
Online Shopping,CAM33966 dofg2cfeed1,6/1/2015,6/4/2015,3,100.10
Online Shopping,CAM33967 dofnextcfeed1,6/1/2015,6/4/2015,2,79.84
Online Shopping,CAM33972 dofszcfeed1,6/1/2015,6/4/2015,1,581.94
Online Search,CAM32380 dosmsncsl1,6/1/2015,6/5/2015,1,1892.91
Online Shopping,CAM33966 dofg2cfeed1,6/1/2015,6/5/2015,4,1143.90
Online Shopping,CAM33968 dofpgcfeed1,6/1/2015,6/5/2015,1,619.89
Online Search,CAM32307 SAWDOSG2C,6/1/2015,6/6/2015,3,3852.85
Online Search,CAM32380 dosmsncsl1,6/1/2015,6/6/2015,1,598.27
Online Shopping,CAM33966 dofg2cfeed1,6/1/2015,6/6/2015,5,3495.69
Online Shopping,CAM33968 dofpgcfeed1,6/1/2015,6/6/2015,1,1270.93
Online Search,CAM32307 SAWDOSG2C,6/1/2015,6/7/2015,1,1630.16
Online Search,CAM32376 dosg2csl1,6/1/2015,6/7/2015,1,470.14
Online Shopping,CAM33953 SAWDOFG2C,6/1/2015,6/7/2015,1,3491.74
Online Shopping,CAM33966 dofg2cfeed1,6/1/2015,6/7/2015,8,370.96
Online Shopping,CAM33967 dofnextcfeed1,6/1/2015,6/7/2015,1,1627.00
Online Shopping,CAM33968 dofpgcfeed1,6/1/2015,6/7/2015,1,1683.75
Online Search,CAM32376 dosg2csl1,6/8/2015,6/8/2015,3,2601.91
Online Search,CAM32380 dosmsncsl1,6/8/2015,6/8/2015,2,20.46
Online Shopping,CAM33953 SAWDOFG2C,6/8/2015,6/8/2015,1,43.19
Online Shopping,CAM33966 dofg2cfeed1,6/8/2015,6/8/2015,6,1205.82
Online Search,CAM32307 SAWDOSG2C,6/8/2015,6/9/2015,2,1601.25
Online Search,CAM32376 dosg2csl1,6/8/2015,6/9/2015,3,7915.12
Online Shopping,CAM33966 dofg2cfeed1,6/8/2015,6/9/2015,2,364.21
Online Shopping,CAM33972 dofszcfeed1,6/8/2015,6/9/2015,1,618.45
Online Search,CAM32376 dosg2csl1,6/8/2015,6/10/2015,1,1367.42
Online Search,CAM32380 dosmsncsl1,6/8/2015,6/10/2015,1,1322.26
Online Shopping,CAM33966 dofg2cfeed1,6/8/2015,6/10/2015,3,2137.45
Online Shopping,CAM33968 dofpgcfeed1,6/8/2015,6/10/2015,2,2721.90
Online Search,CAM32307 SAWDOSG2C,6/8/2015,6/11/2015,2,426.93
Online Search,CAM32376 dosg2csl1,6/8/2015,6/11/2015,1,18.58
Online Shopping,CAM33966 dofg2cfeed1,6/8/2015,6/11/2015,5,1707.00
Online Shopping,CAM33968 dofpgcfeed1,6/8/2015,6/11/2015,1,1297.91
Online Search,CAM32380 dosmsncsl1,6/8/2015,6/12/2015,1,41.71
Online Shopping,CAM33966 dofg2cfeed1,6/8/2015,6/12/2015,2,1874.90
Online Shopping,CAM33972 dofszcfeed1,6/8/2015,6/12/2015,1,47.80
Online Search,CAM32376 dosg2csl1,6/8/2015,6/13/2015,1,6.39
Online Search,CAM32380 dosmsncsl1,6/8/2015,6/13/2015,2,1626.70
Online Shopping,CAM33966 dofg2cfeed1,6/8/2015,6/13/2015,8,6647.91
Online Shopping,CAM33972 dofszcfeed1,6/8/2015,6/13/2015,1,42.19
Online Search,CAM32376 dosg2csl1,6/8/2015,6/14/2015,2,1913.42
Online Search,CAM32380 dosmsncsl1,6/8/2015,6/14/2015,1,18.78
Online Shopping,CAM33966 dofg2cfeed1,6/8/2015,6/14/2015,2,53.90
Online Shopping,CAM33966 dofg2cfeed1,6/15/2015,6/15/2015,4,1855.54
Online Search,CAM32307 SAWDOSG2C,6/15/2015,6/16/2015,1,245.02
Online Search,CAM32376 dosg2csl1,6/15/2015,6/16/2015,3,2882.34
Online Search,CAM32380 dosmsncsl1,6/15/2015,6/16/2015,3,305.69
Online Shopping,CAM33953 SAWDOFG2C,6/15/2015,6/16/2015,1,465.17
Online Shopping,CAM33966 dofg2cfeed1,6/15/2015,6/16/2015,4,5353.18
Online Shopping,CAM33968 dofpgcfeed1,6/15/2015,6/16/2015,2,920.59
Online Search,CAM44503 dosg2csl9,6/15/2015,6/16/2015,1,63.81
Online Search,CAM32308 SAWDOSMSNC,6/15/2015,6/17/2015,1,3214.05
Online Search,CAM32376 dosg2csl1,6/15/2015,6/17/2015,1,822.82
Online Search,CAM32380 dosmsncsl1,6/15/2015,6/17/2015,2,167.63
Online Shopping,CAM33953 SAWDOFG2C,6/15/2015,6/17/2015,1,292.14
