Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Search,CAM32376 dosg2csl1,7/28/2014,8/1/2014,2,342.75
Online Search,CAM32380 dosmsncsl1,7/28/2014,8/1/2014,3,4124.84
Online Shopping,CAM33953 SAWDOFG2C,7/28/2014,8/1/2014,1,3572.92
Online Shopping,CAM33966 dofg2cfeed1,7/28/2014,8/1/2014,4,5415.72
Online Shopping,CAM33968 dofpgcfeed1,7/28/2014,8/1/2014,1,1710.93
Online Search,CAM32308 SAWDOSMSNC,7/28/2014,8/2/2014,1,430.92
Online Search,CAM32376 dosg2csl1,7/28/2014,8/2/2014,1,53.48
Online Search,CAM32380 dosmsncsl1,7/28/2014,8/2/2014,1,9.62
Online Shopping,CAM33953 SAWDOFG2C,7/28/2014,8/2/2014,1,433.41
Online Shopping,CAM33966 dofg2cfeed1,7/28/2014,8/2/2014,4,2543.90
Online Shopping,CAM33967 dofnextcfeed1,7/28/2014,8/2/2014,1,2101.48
Online Shopping,CAM33972 dofszcfeed1,7/28/2014,8/2/2014,1,51.94
Online Search,CAM32308 SAWDOSMSNC,7/28/2014,8/3/2014,2,2334.51
Online Search,CAM32376 dosg2csl1,7/28/2014,8/3/2014,1,1555.79
Online Search,CAM32380 dosmsncsl1,7/28/2014,8/3/2014,3,560.77
Online Shopping,CAM33960 SAWDOFSZC,7/28/2014,8/3/2014,1,51.60
Online Shopping,CAM33966 dofg2cfeed1,7/28/2014,8/3/2014,5,2421.21
Online Search,CAM32307 SAWDOSG2C,8/4/2014,8/4/2014,1,2407.82
Online Search,CAM32376 dosg2csl1,8/4/2014,8/4/2014,3,574.24
Online Search,CAM32380 dosmsncsl1,8/4/2014,8/4/2014,1,4057.20
Online Shopping,CAM33955 SAWDOFNEXTC,8/4/2014,8/4/2014,1,2160.26
Online Shopping,CAM33966 dofg2cfeed1,8/4/2014,8/4/2014,8,4100.27
Online Search,CAM32376 dosg2csl1,8/4/2014,8/5/2014,1,40.84
Online Shopping,CAM33966 dofg2cfeed1,8/4/2014,8/5/2014,8,2165.88
Online Search,CAM32308 SAWDOSMSNC,8/4/2014,8/6/2014,1,963.50
Online Search,CAM32376 dosg2csl1,8/4/2014,8/6/2014,1,6.47
Online Search,CAM32380 dosmsncsl1,8/4/2014,8/6/2014,1,115.74
Online Shopping,CAM33966 dofg2cfeed1,8/4/2014,8/6/2014,4,1533.03
Online Shopping,CAM33967 dofnextcfeed1,8/4/2014,8/6/2014,1,1472.69
Online Shopping,CAM33966 dofg2cfeed1,8/4/2014,8/7/2014,9,9045.01
Online Shopping,CAM33966 dofg2cfeed1,8/4/2014,8/8/2014,6,828.93
Online Search,CAM32376 dosg2csl1,8/4/2014,8/9/2014,1,92.61
Online Search,CAM32380 dosmsncsl1,8/4/2014,8/9/2014,1,587.87
Online Shopping,CAM33953 SAWDOFG2C,8/4/2014,8/9/2014,1,647.52
Online Shopping,CAM33966 dofg2cfeed1,8/4/2014,8/9/2014,4,2083.51
Online Search,CAM32376 dosg2csl1,8/4/2014,8/10/2014,2,1207.13
Online Search,CAM32380 dosmsncsl1,8/4/2014,8/10/2014,2,5277.09
Online Shopping,CAM33966 dofg2cfeed1,8/4/2014,8/10/2014,6,7028.78
Online Shopping,CAM44292 SAWDOFBIC,8/4/2014,8/10/2014,1,533.31
Online Search,CAM32376 dosg2csl1,8/11/2014,8/11/2014,2,660.82
Online Search,CAM32380 dosmsncsl1,8/11/2014,8/11/2014,3,1843.08
Online Shopping,CAM33966 dofg2cfeed1,8/11/2014,8/11/2014,8,6859.25
Online Shopping,CAM44292 SAWDOFBIC,8/11/2014,8/11/2014,1,426.93
Online Search,CAM32308 SAWDOSMSNC,8/11/2014,8/12/2014,1,205.56
Online Search,CAM32376 dosg2csl1,8/11/2014,8/12/2014,2,70.44
Online Search,CAM32380 dosmsncsl1,8/11/2014,8/12/2014,2,1167.44
Online Shopping,CAM33966 dofg2cfeed1,8/11/2014,8/12/2014,3,941.76
Online Search,CAM32307 SAWDOSG2C,8/11/2014,8/13/2014,1,1140.62
Online Search,CAM32376 dosg2csl1,8/11/2014,8/13/2014,3,1116.85
Online Search,CAM32380 dosmsncsl1,8/11/2014,8/13/2014,3,2587.61
Online Shopping,CAM33953 SAWDOFG2C,8/11/2014,8/13/2014,1,1736.91
Online Shopping,CAM33966 dofg2cfeed1,8/11/2014,8/13/2014,8,4892.77
Online Shopping,CAM33972 dofszcfeed1,8/11/2014,8/13/2014,1,65.71
Online Search,CAM32380 dosmsncsl1,8/11/2014,8/14/2014,1,597.72
Online Shopping,CAM33953 SAWDOFG2C,8/11/2014,8/14/2014,2,3350.71
Online Shopping,CAM33966 dofg2cfeed1,8/11/2014,8/14/2014,4,2369.46
Online Shopping,CAM33972 dofszcfeed1,8/11/2014,8/14/2014,2,73.02
Online Search,CAM32308 SAWDOSMSNC,8/11/2014,8/15/2014,1,1114.56
Online Search,CAM32376 dosg2csl1,8/11/2014,8/15/2014,2,38.30
Online Shopping,CAM33967 dofnextcfeed1,8/11/2014,8/15/2014,1,2260.95
Online Search,CAM32376 dosg2csl1,8/11/2014,8/16/2014,1,54.69
Online Search,CAM32380 dosmsncsl1,8/11/2014,8/16/2014,1,1058.94
Online Shopping,CAM33966 dofg2cfeed1,8/11/2014,8/16/2014,3,2379.51
Online Search,CAM32376 dosg2csl1,8/11/2014,8/17/2014,1,227.86
Online Search,CAM32380 dosmsncsl1,8/11/2014,8/17/2014,3,5004.11
Online Shopping,CAM33960 SAWDOFSZC,8/11/2014,8/17/2014,1,2396.64
Online Shopping,CAM33966 dofg2cfeed1,8/11/2014,8/17/2014,6,5180.07
Online Shopping,CAM33972 dofszcfeed1,8/11/2014,8/17/2014,2,105.35
Online Search,CAM32307 SAWDOSG2C,8/18/2014,8/18/2014,1,81.13
Online Search,CAM32376 dosg2csl1,8/18/2014,8/18/2014,5,895.66
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/18/2014,1,19.24
Online Shopping,CAM33953 SAWDOFG2C,8/18/2014,8/18/2014,2,859.35
Online Shopping,CAM33960 SAWDOFSZC,8/18/2014,8/18/2014,1,1282.92
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/18/2014,5,1410.64
Online Shopping,CAM44292 SAWDOFBIC,8/18/2014,8/18/2014,1,543.84
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/19/2014,7,1190.28
Online Search,CAM32376 dosg2csl1,8/18/2014,8/20/2014,1,1726.92
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/20/2014,2,1954.87
Online Shopping,CAM33953 SAWDOFG2C,8/18/2014,8/20/2014,1,2172.27
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/20/2014,3,59.58
Online Search,CAM32376 dosg2csl1,8/18/2014,8/21/2014,4,777.40
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/21/2014,4,4670.49
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/21/2014,6,1265.25
Online Shopping,CAM33953 SAWDOFG2C,8/18/2014,8/22/2014,1,1507.93
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/22/2014,3,1083.47
Online Search,CAM32376 dosg2csl1,8/18/2014,8/23/2014,2,141.77
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/23/2014,6,4866.92
Online Shopping,CAM33953 SAWDOFG2C,8/18/2014,8/23/2014,1,2139.16
Online Shopping,CAM33960 SAWDOFSZC,8/18/2014,8/23/2014,1,52.43
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/23/2014,4,1754.83
Online Shopping,CAM33968 dofpgcfeed1,8/18/2014,8/23/2014,1,44.96
Online Search,CAM32308 SAWDOSMSNC,8/18/2014,8/24/2014,1,246.96
Online Search,CAM32376 dosg2csl1,8/18/2014,8/24/2014,1,123.76
Online Search,CAM32380 dosmsncsl1,8/18/2014,8/24/2014,1,53.48
Online Shopping,CAM33966 dofg2cfeed1,8/18/2014,8/24/2014,6,1807.92
Online Shopping,CAM33972 dofszcfeed1,8/18/2014,8/24/2014,1,121.11
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/25/2014,1,10.69
Online Shopping,CAM33953 SAWDOFG2C,8/25/2014,8/25/2014,1,1058.94
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/25/2014,10,3184.80
Online Shopping,CAM33972 dofszcfeed1,8/25/2014,8/25/2014,2,988.34
Online Search,CAM32376 dosg2csl1,8/25/2014,8/26/2014,3,3552.65
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/26/2014,1,370.19
Online Shopping,CAM33953 SAWDOFG2C,8/25/2014,8/26/2014,1,2161.48
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/26/2014,4,273.51
Online Shopping,CAM33968 dofpgcfeed1,8/25/2014,8/26/2014,1,41.32
Online Search,CAM32376 dosg2csl1,8/25/2014,8/27/2014,1,94.78
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/27/2014,4,946.28
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/27/2014,3,106.15
Online Shopping,CAM33968 dofpgcfeed1,8/25/2014,8/27/2014,1,2861.05
Online Search,CAM32308 SAWDOSMSNC,8/25/2014,8/28/2014,1,15.90
Online Search,CAM32376 dosg2csl1,8/25/2014,8/28/2014,4,836.15
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/28/2014,1,1193.79
Online Shopping,CAM33953 SAWDOFG2C,8/25/2014,8/28/2014,2,4545.33
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/28/2014,6,7323.81
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/29/2014,5,2710.90
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/29/2014,8,713.83
Online Shopping,CAM33968 dofpgcfeed1,8/25/2014,8/29/2014,1,422.94
Online Shopping,CAM33972 dofszcfeed1,8/25/2014,8/29/2014,1,66.48
Online Shopping,CAM41242 dofbeccfeed2,8/25/2014,8/29/2014,1,32.26
Online Search,CAM32380 dosmsncsl1,8/25/2014,8/30/2014,3,1363.75
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/30/2014,2,693.53
Online Shopping,CAM33953 SAWDOFG2C,8/25/2014,8/31/2014,1,43.20
Online Shopping,CAM33966 dofg2cfeed1,8/25/2014,8/31/2014,8,2645.40
Online Search,CAM32376 dosg2csl1,9/1/2014,9/1/2014,2,88.36
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/1/2014,1,830.96
Online Shopping,CAM33960 SAWDOFSZC,9/1/2014,9/1/2014,1,1058.94
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/1/2014,6,4885.13
Online Search,CAM32376 dosg2csl1,9/1/2014,9/2/2014,3,1231.21
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/2/2014,3,463.59
Online Shopping,CAM33953 SAWDOFG2C,9/1/2014,9/2/2014,1,1499.00
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/2/2014,5,338.31
Online Shopping,CAM33968 dofpgcfeed1,9/1/2014,9/2/2014,1,1722.92
Online Search,CAM32308 SAWDOSMSNC,9/1/2014,9/3/2014,1,99.00
Online Search,CAM32376 dosg2csl1,9/1/2014,9/3/2014,2,86.11
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/3/2014,2,793.88
Online Shopping,CAM33953 SAWDOFG2C,9/1/2014,9/3/2014,1,422.94
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/3/2014,2,38.11
Online Shopping,CAM33972 dofszcfeed1,9/1/2014,9/3/2014,1,66.33
Online Search,CAM32307 SAWDOSG2C,9/1/2014,9/4/2014,1,498.16
Online Search,CAM32376 dosg2csl1,9/1/2014,9/4/2014,1,17.47
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/4/2014,1,234.81
Online Shopping,CAM33960 SAWDOFSZC,9/1/2014,9/4/2014,1,1631.02
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/4/2014,5,3591.75
Online Shopping,CAM33968 dofpgcfeed1,9/1/2014,9/4/2014,1,1738.91
Online Shopping,CAM33972 dofszcfeed1,9/1/2014,9/4/2014,1,518.50
Online Shopping,CAM33953 SAWDOFG2C,9/1/2014,9/5/2014,2,2384.73
Online Shopping,CAM33956 SAWDOFPGC,9/1/2014,9/5/2014,1,2134.04
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/5/2014,8,6000.69
Online Search,CAM32307 SAWDOSG2C,9/1/2014,9/6/2014,1,736.15
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/6/2014,2,1294.11
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/6/2014,5,5215.25
Online Shopping,CAM33967 dofnextcfeed1,9/1/2014,9/6/2014,2,1110.70
Online Shopping,CAM33972 dofszcfeed1,9/1/2014,9/6/2014,1,53.04
Online Search,CAM32380 dosmsncsl1,9/1/2014,9/7/2014,2,1757.67
Online Shopping,CAM33956 SAWDOFPGC,9/1/2014,9/7/2014,1,105.93
Online Shopping,CAM33966 dofg2cfeed1,9/1/2014,9/7/2014,4,1700.34
Online Shopping,CAM33968 dofpgcfeed1,9/1/2014,9/7/2014,1,33.08
Online Search,CAM32307 SAWDOSG2C,9/8/2014,9/8/2014,1,399.00
Online Search,CAM32376 dosg2csl1,9/8/2014,9/8/2014,2,25.64
Online Search,CAM32380 dosmsncsl1,9/8/2014,9/8/2014,1,47.46
Online Shopping,CAM33953 SAWDOFG2C,9/8/2014,9/8/2014,2,3620.93
Online Shopping,CAM33966 dofg2cfeed1,9/8/2014,9/8/2014,12,5976.32
Online Shopping,CAM33972 dofszcfeed1,9/8/2014,9/8/2014,1,1067.43
Online Search,CAM32308 SAWDOSMSNC,9/8/2014,9/9/2014,1,107.17
Online Search,CAM32376 dosg2csl1,9/8/2014,9/9/2014,1,999.00
Online Search,CAM32380 dosmsncsl1,9/8/2014,9/9/2014,3,3296.09
Online Shopping,CAM33966 dofg2cfeed1,9/8/2014,9/9/2014,10,3655.89
Online Shopping,CAM33967 dofnextcfeed1,9/8/2014,9/9/2014,1,1422.88
Online Shopping,CAM33968 dofpgcfeed1,9/8/2014,9/9/2014,1,592.53
Online Shopping,CAM33972 dofszcfeed1,9/8/2014,9/9/2014,1,1068.93
Online Search,CAM32376 dosg2csl1,9/8/2014,9/10/2014,1,95.79
Online Shopping,CAM33967 dofnextcfeed1,9/8/2014,9/10/2014,1,2234.05
Online Search,CAM32308 SAWDOSMSNC,9/8/2014,9/11/2014,3,3364.96
Online Search,CAM32376 dosg2csl1,9/8/2014,9/11/2014,3,132.82
Online Search,CAM32380 dosmsncsl1,9/8/2014,9/11/2014,1,42.41
Online Shopping,CAM33953 SAWDOFG2C,9/8/2014,9/11/2014,2,2319.73
Online Shopping,CAM33955 SAWDOFNEXTC,9/8/2014,9/11/2014,1,140.66
Online Shopping,CAM33966 dofg2cfeed1,9/8/2014,9/11/2014,6,611.67
Online Shopping,CAM33968 dofpgcfeed1,9/8/2014,9/11/2014,1,33.62
Online Shopping,CAM33972 dofszcfeed1,9/8/2014,9/11/2014,1,149.39
Online Search,CAM32308 SAWDOSMSNC,9/8/2014,9/12/2014,1,1710.93
Online Search,CAM32376 dosg2csl1,9/8/2014,9/12/2014,1,52.04
Online Search,CAM32380 dosmsncsl1,9/8/2014,9/12/2014,1,578.95
Online Shopping,CAM33955 SAWDOFNEXTC,9/8/2014,9/12/2014,1,1588.94
Online Shopping,CAM33960 SAWDOFSZC,9/8/2014,9/12/2014,1,147.32
Online Shopping,CAM33966 dofg2cfeed1,9/8/2014,9/12/2014,4,1704.39
Online Shopping,CAM33968 dofpgcfeed1,9/8/2014,9/12/2014,1,33.08
Online Shopping,CAM33972 dofszcfeed1,9/8/2014,9/12/2014,1,147.32
Online Search,CAM32307 SAWDOSG2C,9/8/2014,9/13/2014,2,1479.21
Online Search,CAM32376 dosg2csl1,9/8/2014,9/13/2014,1,1048.95
Online Search,CAM32380 dosmsncsl1,9/8/2014,9/13/2014,3,2555.21
Online Shopping,CAM33955 SAWDOFNEXTC,9/8/2014,9/13/2014,1,1594.94
Online Shopping,CAM33966 dofg2cfeed1,9/8/2014,9/13/2014,4,284.78
Online Shopping,CAM33968 dofpgcfeed1,9/8/2014,9/13/2014,1,2144.03
Online Shopping,CAM33972 dofszcfeed1,9/8/2014,9/13/2014,1,846.94
Online Search,CAM32308 SAWDOSMSNC,9/8/2014,9/14/2014,1,3443.37
Online Search,CAM32376 dosg2csl1,9/8/2014,9/14/2014,2,115.62
Online Search,CAM32380 dosmsncsl1,9/8/2014,9/14/2014,1,92.61
Online Shopping,CAM33966 dofg2cfeed1,9/8/2014,9/14/2014,6,3419.29
Online Search,CAM32307 SAWDOSG2C,9/15/2014,9/15/2014,1,1078.92
Online Search,CAM32380 dosmsncsl1,9/15/2014,9/15/2014,1,1058.94
Online Shopping,CAM33966 dofg2cfeed1,9/15/2014,9/15/2014,9,7696.92
Online Shopping,CAM33968 dofpgcfeed1,9/15/2014,9/15/2014,1,32.73
Online Shopping,CAM33972 dofszcfeed1,9/15/2014,9/15/2014,2,179.18
Online Shopping,CAM34150 dofbicfeed1,9/15/2014,9/15/2014,1,486.90
Online Search,CAM32307 SAWDOSG2C,9/15/2014,9/16/2014,1,648.42
Online Search,CAM32376 dosg2csl1,9/15/2014,9/16/2014,1,2396.91
Online Search,CAM32380 dosmsncsl1,9/15/2014,9/16/2014,1,1181.43
Online Shopping,CAM33966 dofg2cfeed1,9/15/2014,9/16/2014,7,2425.86
Online Shopping,CAM33968 dofpgcfeed1,9/15/2014,9/16/2014,1,2704.85
Online Shopping,CAM33972 dofszcfeed1,9/15/2014,9/16/2014,2,812.33
Online Search,CAM32308 SAWDOSMSNC,9/15/2014,9/17/2014,1,1622.67
Online Search,CAM32380 dosmsncsl1,9/15/2014,9/17/2014,3,583.76
Online Shopping,CAM33953 SAWDOFG2C,9/15/2014,9/17/2014,2,559.68
Online Shopping,CAM33966 dofg2cfeed1,9/15/2014,9/17/2014,4,2624.19
Online Shopping,CAM33967 dofnextcfeed1,9/15/2014,9/17/2014,1,1858.31
Online Shopping,CAM34150 dofbicfeed1,9/15/2014,9/17/2014,1,588.93
Online Search,CAM32308 SAWDOSMSNC,9/15/2014,9/18/2014,2,4556.13
Online Search,CAM32376 dosg2csl1,9/15/2014,9/18/2014,2,1726.82
Online Search,CAM32380 dosmsncsl1,9/15/2014,9/18/2014,2,1800.06
Online Shopping,CAM33966 dofg2cfeed1,9/15/2014,9/18/2014,3,157.23
- None -,CAM32308 SAWDOSMSNC,9/15/2014,9/19/2014,1,.00
Online Search,CAM32376 dosg2csl1,9/15/2014,9/19/2014,2,104.78
Online Search,CAM32380 dosmsncsl1,9/15/2014,9/19/2014,1,1092.24
Online Shopping,CAM33953 SAWDOFG2C,9/15/2014,9/19/2014,1,3856.68
Online Shopping,CAM33966 dofg2cfeed1,9/15/2014,9/19/2014,2,63.90
Online Shopping,CAM33968 dofpgcfeed1,9/15/2014,9/19/2014,1,658.90
Online Search,CAM32380 dosmsncsl1,9/15/2014,9/20/2014,1,634.94
Online Shopping,CAM33966 dofg2cfeed1,9/15/2014,9/20/2014,6,1283.61
Online Shopping,CAM33968 dofpgcfeed1,9/15/2014,9/20/2014,1,42.10
Online Search,CAM32308 SAWDOSMSNC,9/15/2014,9/21/2014,1,120.83
Online Search,CAM32376 dosg2csl1,9/15/2014,9/21/2014,1,42.68
Online Search,CAM32380 dosmsncsl1,9/15/2014,9/21/2014,1,130.24
Online Shopping,CAM33966 dofg2cfeed1,9/15/2014,9/21/2014,10,4443.41
- None -,CAM32308 SAWDOSMSNC,9/22/2014,9/22/2014,1,139.37
Online Search,CAM32376 dosg2csl1,9/22/2014,9/22/2014,1,52.98
Online Search,CAM32380 dosmsncsl1,9/22/2014,9/22/2014,2,69.14
Online Shopping,CAM33953 SAWDOFG2C,9/22/2014,9/22/2014,1,2394.23
Online Shopping,CAM33966 dofg2cfeed1,9/22/2014,9/22/2014,9,823.04
Online Shopping,CAM33972 dofszcfeed1,9/22/2014,9/22/2014,3,567.41
Online Shopping,CAM34150 dofbicfeed1,9/22/2014,9/22/2014,1,613.49
Other - Internal,CAM33953 SAWDOFG2C,9/22/2014,9/22/2014,1,1738.91
- None -,CAM32308 SAWDOSMSNC,9/22/2014,9/23/2014,1,10.16
- None -,CAM33956 SAWDOFPGC,9/22/2014,9/23/2014,1,157.91
Electronic - UnSourced,CAM32307 SAWDOSG2C,9/22/2014,9/23/2014,3,3644.04
Online Search,CAM32307 SAWDOSG2C,9/22/2014,9/23/2014,1,3147.25
Online Search,CAM32308 SAWDOSMSNC,9/22/2014,9/23/2014,1,630.75
Online Search,CAM32376 dosg2csl1,9/22/2014,9/23/2014,1,731.16
Online Search,CAM32380 dosmsncsl1,9/22/2014,9/23/2014,2,116.95
Online Shopping,CAM33953 SAWDOFG2C,9/22/2014,9/23/2014,3,1640.57
Online Shopping,CAM33966 dofg2cfeed1,9/22/2014,9/23/2014,4,1957.02
Short Form,CAM33953 SAWDOFG2C,9/22/2014,9/23/2014,1,1078.92
- None -,CAM32308 SAWDOSMSNC,9/22/2014,9/24/2014,2,46.09
Online Search,CAM32380 dosmsncsl1,9/22/2014,9/24/2014,1,1888.92
Online Shopping,CAM33953 SAWDOFG2C,9/22/2014,9/24/2014,2,981.59
Online Shopping,CAM33966 dofg2cfeed1,9/22/2014,9/24/2014,3,843.69
- None -,CAM32308 SAWDOSMSNC,9/22/2014,9/25/2014,1,119.06
Online Search,CAM32376 dosg2csl1,9/22/2014,9/25/2014,1,1068.93
Online Shopping,CAM33966 dofg2cfeed1,9/22/2014,9/25/2014,5,3699.67
Short Form,CAM33953 SAWDOFG2C,9/22/2014,9/25/2014,1,1588.94
- None -,CAM32308 SAWDOSMSNC,9/22/2014,9/26/2014,2,.00
Online Search,CAM32307 SAWDOSG2C,9/22/2014,9/26/2014,1,241.91
Online Search,CAM32376 dosg2csl1,9/22/2014,9/26/2014,2,677.37
Online Shopping,CAM33966 dofg2cfeed1,9/22/2014,9/26/2014,10,3020.49
- None -,CAM32308 SAWDOSMSNC,9/22/2014,9/27/2014,1,436.91
Electronic - UnSourced,CAM33953 SAWDOFG2C,9/22/2014,9/27/2014,1,640.18
Online Search,CAM32376 dosg2csl1,9/22/2014,9/27/2014,1,22.29
Online Search,CAM32380 dosmsncsl1,9/22/2014,9/27/2014,1,19.28
Online Shopping,CAM33966 dofg2cfeed1,9/22/2014,9/27/2014,4,768.53
Online Shopping,CAM33968 dofpgcfeed1,9/22/2014,9/27/2014,1,60.65
Online Search,CAM32308 SAWDOSMSNC,9/22/2014,9/28/2014,1,2459.04
Online Search,CAM32376 dosg2csl1,9/22/2014,9/28/2014,2,1705.44
Online Search,CAM32380 dosmsncsl1,9/22/2014,9/28/2014,7,3021.90
Online Shopping,CAM33966 dofg2cfeed1,9/22/2014,9/28/2014,2,71.55
- None -,CAM32307 SAWDOSG2C,9/29/2014,9/29/2014,2,128.90
Online Search,CAM32376 dosg2csl1,9/29/2014,9/29/2014,1,16.68
Online Search,CAM32380 dosmsncsl1,9/29/2014,9/29/2014,2,673.44
Online Shopping,CAM33966 dofg2cfeed1,9/29/2014,9/29/2014,3,447.08
- None -,CAM32307 SAWDOSG2C,9/29/2014,9/30/2014,1,11.056
Online Search,CAM32308 SAWDOSMSNC,9/29/2014,9/30/2014,3,7040.82
Online Search,CAM32376 dosg2csl1,9/29/2014,9/30/2014,1,32.54
Online Search,CAM32380 dosmsncsl1,9/29/2014,9/30/2014,3,621.19
Online Shopping,CAM33953 SAWDOFG2C,9/29/2014,9/30/2014,1,1111.93
Online Shopping,CAM33966 dofg2cfeed1,9/29/2014,9/30/2014,9,2544.60
Online Shopping,CAM33967 dofnextcfeed1,9/29/2014,9/30/2014,1,1350.64
Online Shopping,CAM33972 dofszcfeed1,9/29/2014,9/30/2014,1,35.30
Online Shopping,CAM34150 dofbicfeed1,9/29/2014,9/30/2014,1,478.32
- None -,CAM33953 SAWDOFG2C,9/29/2014,10/1/2014,2,36.37
Online Search,CAM32376 dosg2csl1,9/29/2014,10/1/2014,1,33.46
